1606714967.828158,12
1606714967.931545,13
1606714968.035140,14
1606714968.144277,15
1606714968.248143,15
1606714968.350232,16
1606714968.453704,17
1606714968.557115,17
1606714968.660263,18
1606714968.764182,17
1606714968.870272,18
1606714968.973393,19
1606714969.079652,20
1606714969.248297,20
1606714969.351942,13
1606714969.460966,10
1606714969.564022,12
1606714969.669490,14
1606714969.773326,15
1606714969.878152,10
1606714969.985373,11
1606714970.088743,12
1606714970.191481,12
1606714970.295658,13
1606714970.401850,14
1606714970.506660,15
1606714970.609578,15
1606714970.711403,16
1606714970.813471,17
1606714970.921564,17
1606714971.032633,19
1606714971.142879,18
1606714971.247191,20
1606714971.352298,11
1606714971.461379,9
1606714971.564776,11
1606714971.669307,13
1606714971.771508,10
1606714971.876595,10
1606714971.980897,12
1606714972.086486,13
1606714972.190693,13
1606714972.296139,14
1606714972.403341,15
1606714972.508764,16
1606714972.616110,16
1606714972.719762,17
1606714972.826350,17
1606714972.929675,17
1606714973.032310,19
1606714973.135136,19
1606714973.237525,20
1606714973.340121,20
1606714973.443651,20
1606714973.545632,15
1606714973.650093,16
1606714973.760965,16
1606714973.868661,18
1606714973.983603,20
1606714974.093614,14
1606714974.195597,15
1606714974.299816,16
1606714974.404432,16
1606714974.508342,17
1606714974.618576,17
1606714974.720648,18
1606714974.824030,20
1606714974.925830,20
1606714975.037088,20
1606714975.150123,20
1606714975.254264,20
1606714975.358229,8
1606714975.460483,8
1606714975.562660,9
1606714975.670462,11
1606714975.776990,12
1606714975.884327,12
1606714976.001175,13
1606714976.112381,20
1606714976.217513,20
1606714976.327004,13
1606714976.431190,13
1606714976.535603,11
1606714976.642674,10
1606714976.744567,11
1606714976.846402,12
1606714976.950026,13
1606714977.062931,20
1606714977.168275,20
1606714977.271962,19
1606714977.374283,11
1606714977.479363,12
1606714977.588102,14
1606714977.700651,13
1606714977.815581,13
1606714977.926679,13
1606714978.031775,13
1606714978.135130,14
1606714978.237898,15
1606714978.342089,16
1606714978.451657,16
1606714978.558772,17
1606714978.660872,17
1606714978.767386,18
1606714978.875679,19
1606714978.979894,19
1606714979.082460,19
1606714979.184929,11
1606714979.294389,12
1606714979.399818,13
1606714979.505290,14
1606714979.609516,15
1606714979.714284,16
1606714979.819206,16
1606714979.922797,17
1606714980.027719,18
1606714980.139593,20
1606714980.243724,20
1606714980.348134,15
1606714980.452893,14
1606714980.559691,14
1606714980.662893,15
1606714980.767683,17
1606714980.872092,17
1606714980.980281,14
1606714981.088901,20
1606714981.192264,20
1606714981.296130,18
1606714981.401774,11
1606714981.503758,13
1606714981.607835,14
1606714981.709963,15
1606714981.812275,12
1606714981.916589,13
1606714982.020278,13
1606714982.127162,14
1606714982.236862,15
1606714982.340794,15
1606714982.444279,16
1606714982.550622,18
1606714982.661645,18
1606714982.769305,19
1606714982.872913,20
1606714982.980128,20
1606714983.086942,20
1606714983.189659,12
1606714983.291899,14
1606714983.396035,15
1606714983.500144,17
1606714983.607631,17
1606714983.710650,18
1606714983.815380,19
1606714983.918124,18
1606714984.021555,16
1606714984.125191,17
1606714984.227265,17
1606714984.329384,17
1606714984.431512,18
1606714984.535430,19
1606714984.637579,19
1606714984.741258,19
1606714984.844126,10
1606714984.946045,11
1606714985.060617,13
1606714985.172733,20
1606714985.278983,12
1606714985.387640,11
1606714985.491693,8
1606714985.599019,8
1606714985.708135,9
1606714985.810300,10
1606714985.912384,11
1606714986.014726,12
1606714986.119265,13
1606714986.221593,13
1606714986.324057,14
1606714986.425821,15
1606714986.529212,16
1606714986.633087,16
1606714986.735721,16
1606714986.840224,17
1606714986.944155,18
1606714987.047369,20
1606714987.150312,19
1606714987.256279,19
1606714987.359129,13
1606714987.468064,14
1606714987.573428,15
1606714987.680335,17
1606714987.784110,17
1606714987.899188,20
1606714988.002469,15
1606714988.105549,17
1606714988.207603,17
1606714988.311263,17
1606714988.415725,18
1606714988.518916,19
1606714988.623713,19
1606714988.728779,20
1606714988.833842,20
1606714988.940383,20
1606714989.043428,20
1606714989.148633,20
1606714989.252676,6
1606714989.356328,8
1606714989.458952,9
1606714989.563141,10
1606714989.667979,11
1606714989.772126,12
1606714989.875630,13
1606714989.980183,13
1606714990.083502,20
1606714990.187145,20
1606714990.291089,12
1606714990.393107,8
1606714990.498657,10
1606714990.601993,7
1606714990.712163,9
1606714990.816195,10
1606714990.920234,11
1606714991.027743,12
1606714991.140980,20
1606714991.245617,20
1606714991.351089,14
1606714991.458907,6
1606714991.562765,8
1606714991.669602,8
1606714991.779759,9
1606714991.884784,10
1606714991.987059,11
1606714992.089600,12
1606714992.191629,13
1606714992.293593,14
1606714992.395580,14
1606714992.497542,15
1606714992.600916,16
1606714992.704950,16
1606714992.806725,17
1606714992.913010,18
1606714993.021274,18
1606714993.123449,20
1606714993.225484,14
1606714993.334204,9
1606714993.444551,11
1606714993.546491,13
1606714993.650006,10
1606714993.760010,11
1606714993.864054,12
1606714993.966035,13
1606714994.074960,14
1606714994.178445,14
1606714994.280534,15
1606714994.382886,16
1606714994.486081,17
1606714994.596382,17
1606714994.701138,18
1606714994.804505,18
1606714994.907223,19
1606714995.009331,20
1606714995.111620,20
1606714995.213796,19
1606714995.316433,10
1606714995.419629,11
1606714995.522530,12
1606714995.632040,13
1606714995.742685,14
1606714995.850450,15
1606714995.960649,15
1606714996.067508,16
1606714996.182833,19
1606714996.285501,20
1606714996.389488,20
1606714996.493004,18
1606714996.602233,13
1606714996.704383,15
1606714996.808564,16
1606714996.921045,18
1606714997.064441,13
1606714997.166425,20
1606714997.271439,20
1606714997.373769,12
1606714997.489326,12
1606714997.591287,14
1606714997.701328,11
1606714997.812117,12
1606714997.916164,13
1606714998.026265,14
1606714998.128268,15
1606714998.236786,16
1606714998.342361,16
1606714998.447988,16
1606714998.552889,17
1606714998.657951,17
1606714998.767055,18
1606714998.882391,18
1606714998.988277,18
1606714999.096368,20
1606714999.201252,20
1606714999.309961,14
1606714999.412776,15
1606714999.517257,17
1606714999.627108,18
1606714999.732189,20
1606714999.835165,20
1606714999.937341,16
1606715000.041356,17
1606715000.144208,17
1606715000.248159,18
1606715000.352189,18
1606715000.454828,19
1606715000.560663,19
1606715000.668115,19
1606715000.772212,19
1606715000.881388,11
1606715000.992349,11
1606715001.103007,13
1606715001.206620,20
1606715001.310971,15
1606715001.416152,9
1606715001.519302,6
1606715001.622937,8
1606715001.729371,9
1606715001.832000,10
1606715001.935476,11
1606715002.037437,12
1606715002.148217,14
1606715002.251598,14
1606715002.360986,15
1606715002.467267,16
1606715002.571368,17
1606715002.676636,17
1606715002.783254,18
1606715002.893731,17
1606715003.004188,18
1606715003.118426,20
1606715003.230928,19
1606715003.349196,20
1606715003.473699,16
1606715003.642228,15
1606715003.755951,17
1606715003.857913,18
1606715003.962980,19
1606715004.069665,14
1606715004.180190,17
1606715004.284526,17
1606715004.388129,17
1606715004.492221,18
1606715004.600352,19
1606715004.705193,19
1606715004.812589,20
1606715004.919953,20
1606715005.025907,20
1606715005.132537,20
1606715005.241593,20
1606715005.347743,6
1606715005.449653,8
1606715005.561579,9
1606715005.667685,10
1606715005.776097,11
1606715005.880116,12
1606715005.984287,13
1606715006.092230,14
1606715006.200681,20
1606715006.310674,18
1606715006.414103,13
1606715006.519362,16
1606715006.627703,11
1606715006.733835,11
1606715006.842130,12
1606715006.949369,12
1606715007.054441,1
1606715007.160948,13
