1606715038.951637,80
1606715039.059883,81
1606715039.162555,81
1606715039.267609,84
1606715039.375852,84
1606715039.481844,88
1606715039.586040,87
1606715039.690039,91
1606715039.794198,91
1606715039.899682,92
1606715040.014842,99
1606715040.118882,99
1606715040.222186,96
1606715040.329635,96
1606715040.431471,99
1606715040.533653,99
1606715040.638853,82
1606715040.741355,82
1606715040.843383,82
1606715040.945503,82
1606715041.047435,82
1606715041.149547,83
1606715041.252712,83
1606715041.354672,88
1606715041.457844,95
1606715041.559904,92
1606715041.665128,93
1606715041.780283,94
1606715041.897899,100
1606715042.002975,99
1606715042.116050,100
1606715042.228218,99
1606715042.334979,99
1606715042.443041,98
1606715042.547732,98
1606715042.650022,83
1606715042.752951,66
1606715042.854903,42
1606715042.956809,43
1606715043.058712,43
1606715043.160956,44
1606715043.268165,48
1606715043.370145,55
1606715043.472303,56
1606715043.574292,54
1606715043.676097,64
1606715043.778033,73
1606715043.880005,73
1606715043.982160,47
1606715044.105657,45
1606715044.218028,45
1606715044.322493,45
1606715044.430050,46
1606715044.532005,46
1606715044.634576,46
1606715044.736794,46
1606715044.838683,47
1606715044.940928,47
1606715045.042879,47
1606715045.146638,47
1606715045.248520,48
1606715045.352086,49
1606715045.454378,55
1606715045.556469,58
1606715045.658404,68
1606715045.764161,69
1606715045.866230,77
1606715045.970161,61
1606715046.073799,51
1606715046.175720,49
1606715046.277742,49
1606715046.383621,50
1606715046.486658,50
1606715046.589602,50
1606715046.693368,50
1606715046.795674,50
1606715046.897552,51
1606715046.999453,51
1606715047.108772,52
1606715047.210740,52
1606715047.316509,54
1606715047.419095,60
1606715047.529018,60
1606715047.635251,63
1606715047.748577,73
1606715047.856875,81
1606715047.958833,82
1606715048.063940,55
1606715048.171230,55
1606715048.273313,53
1606715048.377166,53
1606715048.479118,54
1606715048.581417,54
1606715048.684705,53
1606715048.788618,54
1606715048.890628,54
1606715048.992776,55
1606715049.099964,55
1606715049.203433,55
1606715049.312406,56
1606715049.414347,62
1606715049.516167,63
1606715049.629572,67
1606715049.734179,77
1606715049.836358,77
1606715049.961236,85
1606715050.073606,66
1606715050.177376,58
1606715050.279462,57
1606715050.392733,57
1606715050.509413,57
1606715050.617270,57
1606715050.729033,57
1606715050.830988,59
1606715050.933791,59
1606715051.040906,59
1606715051.144169,59
1606715051.251784,59
1606715051.363588,61
1606715051.465526,71
1606715051.574939,70
1606715051.686364,70
1606715051.793036,80
1606715051.897045,87
1606715052.004627,89
1606715052.106544,74
1606715052.226104,62
1606715052.339609,60
1606715052.443150,60
1606715052.547719,60
1606715052.652151,61
1606715052.754219,61
1606715052.856013,62
1606715052.960150,62
1606715053.074481,62
1606715053.182144,62
1606715053.295979,64
1606715053.397797,64
1606715053.499793,70
1606715053.602873,73
1606715053.704794,73
1606715053.806744,83
1606715053.920201,85
1606715054.022228,92
1606715054.135386,85
1606715054.237748,65
1606715054.341689,63
1606715054.444038,63
1606715054.546005,63
1606715054.647946,64
1606715054.756466,64
1606715054.858478,64
1606715054.960502,64
1606715055.068433,64
1606715055.173250,64
1606715055.277053,66
1606715055.393184,67
1606715055.500720,73
1606715055.610376,73
1606715055.714625,76
1606715055.816647,86
1606715055.920765,87
1606715056.022742,94
1606715056.139048,94
1606715056.240862,67
1606715056.343190,67
1606715056.449391,67
1606715056.562874,66
1606715056.664940,67
1606715056.767349,68
1606715056.869449,68
1606715056.971458,68
1606715057.073496,68
1606715057.175409,67
1606715057.277436,68
1606715057.383029,69
1606715057.497948,79
1606715057.600650,80
1606715057.710255,79
1606715057.812268,84
1606715057.913996,89
1606715058.030226,97
1606715058.133025,94
1606715058.237361,78
1606715058.340132,76
1606715058.443613,70
1606715058.545422,70
1606715058.649034,70
1606715058.755212,71
1606715058.857157,71
1606715058.959161,72
1606715059.061363,72
1606715059.163606,72
1606715059.265522,71
1606715059.374576,73
1606715059.476439,80
1606715059.583933,79
1606715059.686064,82
1606715059.802903,82
1606715059.915178,92
1606715060.032744,97
1606715060.147727,95
1606715060.259046,88
1606715060.362569,83
1606715060.465551,81
1606715060.570305,73
1606715060.675197,73
1606715060.779061,73
1606715060.881827,73
1606715060.987398,75
1606715061.089736,75
1606715061.197372,75
1606715061.306977,75
1606715061.408983,75
1606715061.524038,80
1606715061.638740,81
1606715061.740727,84
1606715061.885071,95
1606715061.987032,95
1606715062.090230,97
1606715062.192331,94
1606715062.294654,85
1606715062.396969,93
1606715062.498905,92
1606715062.610921,76
1606715062.713098,76
1606715062.816179,76
1606715062.919673,76
1606715063.021662,77
1606715063.123880,77
1606715063.225697,78
1606715063.332733,79
1606715063.438725,78
1606715063.541478,84
1606715063.643389,84
1606715063.745404,87
1606715063.847333,87
1606715063.949383,97
1606715064.052930,98
1606715064.159803,94
1606715064.263352,94
1606715064.365335,98
1606715064.468691,98
1606715064.570606,78
1606715064.674335,78
1606715064.786001,78
1606715064.889041,78
1606715065.003136,78
1606715065.107641,80
1606715065.209713,80
1606715065.316167,81
1606715065.420751,80
1606715065.522765,86
1606715065.630747,87
1606715065.732798,90
1606715065.836493,90
1606715065.938431,99
1606715066.040539,99
1606715066.142719,97
1606715066.244632,95
1606715066.346521,92
1606715066.448379,100
1606715066.550478,100
1606715066.652950,80
1606715066.754842,81
1606715066.856712,81
1606715066.963922,81
1606715067.065882,81
1606715067.172629,82
1606715067.276230,85
1606715067.383108,87
1606715067.485952,84
1606715067.588223,90
1606715067.690134,89
1606715067.792497,92
1606715067.894515,92
1606715067.996520,100
1606715068.108421,99
1606715068.217251,98
1606715068.320154,99
1606715068.432694,98
1606715068.540886,98
1606715068.645267,83
1606715068.749080,84
1606715068.858289,84
1606715068.969256,83
1606715069.095827,84
1606715069.212199,85
1606715069.331041,85
1606715069.440329,90
1606715069.548671,99
1606715069.652965,98
1606715069.763985,94
1606715069.865962,95
1606715069.973025,100
1606715070.075031,99
1606715070.176969,99
1606715070.278885,95
1606715070.381409,95
1606715070.495641,99
1606715070.603644,99
1606715070.709248,97
1606715070.824851,98
1606715070.933788,95
1606715071.044450,95
1606715071.152840,92
1606715071.264506,92
1606715071.368486,88
1606715071.472007,88
1606715071.575694,97
1606715071.677698,98
1606715071.804532,98
1606715071.917026,97
1606715072.022732,99
1606715072.134091,99
1606715072.239079,100
1606715072.341588,99
1606715072.444644,100
1606715072.559242,100
1606715072.706250,100
1606715072.817910,100
1606715072.922992,92
1606715073.024920,75
1606715073.126909,50
1606715073.228990,23
1606715073.336182,24
1606715073.438029,24
1606715073.548588,24
1606715073.651887,26
